Title;Description;Price;Producer;Rating;Review_count;Specifications
ZESTAW - Kawa ziarnista Costa Coffee Crema Blend 2x1kg;Costa Coffee Caffe Crema Blend to kawa ziarnista, która jest mieszanką wysokiej jakości arabiki i robusty. Jest to jedna z kaw produkowanych przez Costa Coffee znaną jako jedna z największych sieci kawiarni na świecie.;117.58;COSTA COFFEE;kwi.93;15;Skład: Arabika, Robusta | Zawartość kofeiny: Niska | Palarnia: Anglia | Przeznaczenie : Do biura Do domu Do ekspresu automatycznego Do ekspresu kolbowego | Polecana do: Espresso Kawa czarna Latte Cappuccino | Blend czy Single: Blend / Mieszanki | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Ekspres przelewowy French Press Kawiarka Tradycyjny | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Kawa Specialty: Nie
ZESTAW - Kawa ziarnista Bazzara AROMAMORE 2x1kg + szklanka termiczna Small Latte 250 ml;Zestaw składa się z dwóch opakowań kawy ziarnistej Bazzara Aromamore oraz jednej szklanki termicznej Small Latte o pojemności 250 ml.;249.99;BAZZARA;5.00;13;Skład: 70% Arabika, 30% Robusta | Stopień palenia: Średni | Zawartość kofeiny: Średnia | Rodzaj: Kawa ziarnista | Przeznaczenie : Do ekspresu automatycznego Do ekspresu kolbowego Do biura Do kawiarni | Palarnia: Włochy | Polecana do: Cappuccino Espresso Latte Kawa czarna | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Indie Brazylia Kolumbia Kostaryka | Kwasowość: Średnia | Gorycz: Średnia | Słodycz: Średnia | Intensywność smaku: Mocna | Wyczuwalne smaki: Karmel Orzechy Suszona morela | Crema: Trwała | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy French Press Kawiarka Tradycyjny | Opakowanie: 1000g
ZESTAW - Kawa ziarnista Bazzara DOLCEVIVACE 2x1kg + szklanka termiczna Cappuccino 210 ml;Zestaw składa się z dwóch opakowań kawy ziarnistej Bazzara Dolcevivace i jednej szklanki termicznej do Cappuccino o pojemności 210 ml.;199.98;BAZZARA;5.00;9;Skład: 50% Arabika, 50% Robusta | Stopień palenia: Średni | Zawartość kofeiny: Wysoka | Rodzaj: Kawa ziarnista | Przeznaczenie : Do ekspresu automatycznego Do biura Do kawiarni Do ekspresu kolbowego | Palarnia: Włochy | Polecana do: Cappuccino Espresso Latte | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia Indie Wietnam | Kwasowość: Średnia | Gorycz: Mocna | Słodycz: Średnia | Intensywność smaku: Mocna | Wyczuwalne smaki: Orzechy Miód Owoce kandyzowane | Crema: Trwała | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy French Press Kawiarka Tradycyjny | Opakowanie: 1000g
Kawa ziarnista Bazzara AROMAMORE 1kg;W smaku wyczuwalne kwaskawe nutki, które nadają świeżości kawie i tworzą wspaniały, intensywny aromat przypominający zapach kakao i suszonej moreli. Kawa pozostawia po sobie miłe wrażenia smakowe. Skład: 70% Arabica, 30% Robusta;132.99;BAZZARA;kwi.96;334;Skład: 70% Arabika, 30% Robusta | Stopień palenia: Średni | Zawartość kofeiny: Średnia | Rodzaj: Kawa ziarnista | Przeznaczenie : Do ekspresu automatycznego Do ekspresu kolbowego Do biura Do kawiarni | Palarnia: Włochy | Polecana do: Cappuccino Espresso Latte Kawa czarna | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Indie Brazylia Kolumbia Kostaryka | Kwasowość: Średnia | Gorycz: Średnia | Słodycz: Średnia | Intensywność smaku: Mocna | Wyczuwalne smaki: Karmel Orzechy Suszona morela | Crema: Trwała | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy French Press Kawiarka Tradycyjny | Opakowanie: 1000g
Kawa ziarnista Trip Coffee Nikaragua 250g;Średnio palona arabika z Nikaragui przeznaczona do ekspresów i kawiarek. Trip Coffee Nikaragua zachwyca przyjemną kwasowością z wyczuwalną nutą Earl Grey, owoców tropikalnych i delikatną słodycza kakao.;32.99;TRIP COFFEE;5.00;20;Dostępne wersje: Nikaragua | Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Opakowanie: 250g | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Crema: Trwała | Wyczuwalne smaki: Herbata Earl Grey Owoce tropikalne Kakao | Intensywność smaku: Średnia | Gorycz: Średnia | Kwasowość: Średnia | Słodycz: Delikatna | Pochodzenie ziaren: Nikaragua | Polecana do: Espresso Kawa czarna Cappuccino Latte | Kawa Specialty: Nie
Kawa ziarnista Trip Coffee Kolumbia 250g;Średnio palona kolumbijska arabika przeznaczona do ekspresów i kawiarek. Trip Coffee Kolumbia posiada słodki smak z wyczuwalną nuta czerwonych owoców, orzechów i czekolady deserowej.;30.99;TRIP COFFEE;5.00;26;Dostępne wersje: Kolumbia | Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Opakowanie: 250g | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Crema: Trwała | Wyczuwalne smaki: Czekolada deserowa Orzechy Czerwone owoce | Intensywność smaku: Średnia | Gorycz: Delikatna | Kwasowość: Mocna | Słodycz: Mocna | Pochodzenie ziaren: Kolumbia | Polecana do: Espresso Kawa czarna Cappuccino Latte | Kawa Specialty: Nie
Kawa ziarnista Trip Coffee Brazylia 250g;Średnio palona brazylijska arabika przeznaczona do ekspresów ciśnieniowych. Trip Coffee Brazylia ma świetnie zrównoważony smak z nutami mlecznej czekolady, orzechów i cukru trzcinowego.;27.99;TRIP COFFEE;kwi.93;71;Dostępne wersje: Brazylia | Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Opakowanie: 250g | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Crema: Trwała | Wyczuwalne smaki: Mleczna czekolada Orzechy Cukier trzcinowy | Intensywność smaku: Średnia | Gorycz: Średnia | Kwasowość: Średnia | Słodycz: Średnia | Pochodzenie ziaren: Brazylia | Polecana do: Espresso Kawa czarna Cappuccino Latte | Kawa Specialty: Nie
Kawa ziarnista Trip Coffee Gwatemala Dark 1kg;Ciemno palona arabika z Gwatemali przeznaczona do ekspresów i kawiarek. Trip Coffee Gwatemala Dark posiada wyraźnie słodki smak z wyczuwalną nutą pomarańczy, rodzynek i czekolady.;124.99;TRIP COFFEE;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Ciemny | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Nie | Pochodzenie ziaren: Gwatemala | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Mocna | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Średnia | Wyczuwalne smaki: Pomarańcze Rodzynki Czekolada | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Dostępne wersje: Gwatemala | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
ZESTAW - Kawa ziarnista Kawariatka 250g + kubek termiczny 330 ml;Kubek termiczny Kambukka Olympus Kawariatka w zestawie z kawą ziarnistą Matka Kawariatka 250g.;145.33;COFFEE PLANT;5.00;1;Rodzaj: Kubki termiczne | Pojemność: 300 ml | Właściwości termiczne: Tak | Utrzymuje wysoką temperaturę do: 6 godzin | Utrzymuje niską temperaturę do: 11 godzin | Rodzaj nakrętki: Klasyczna | Seria: Olympus
ZESTAW - Kawa ziarnista Kawariatka 1kg + kubek termiczny 330 ml;Kubek termiczny Kambukka Olympus Kawariatka w zestawie z kawą ziarnistą Matka Kawariatka 1kg.;227.98;COFFEE PLANT;0.00;Brak opinii;Rodzaj: Kubki termiczne | Pojemność: 300 ml | Właściwości termiczne: Tak | Utrzymuje wysoką temperaturę do: 6 godzin | Utrzymuje niską temperaturę do: 11 godzin | Rodzaj nakrętki: Klasyczna | Seria: Olympus
ZESTAW - Kawa ziarnista Trip Coffee Nikaragua 1kg + kubek termiczny;Kawa ziarnista Trip Coffee Nikaragua 1 kg w zestawie z kubkiem termicznym Kambukka Olympus 300 ml. Kambukka Olympus to szczelny kubek, dzięki któremu gorącą kawę lub zimny napój zabierzesz ze sobą na wycieczkę, lub do pracy.;214.98;TRIP COFFEE;0.00;Brak opinii;Dostępne wersje: Nikaragua | Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Opakowanie: 1000g | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Crema: Trwała | Wyczuwalne smaki: Herbata Earl Grey Owoce tropikalne Kakao | Intensywność smaku: Średnia | Gorycz: Średnia | Kwasowość: Średnia | Słodycz: Delikatna | Pochodzenie ziaren: Nikaragua | Polecana do: Espresso Kawa czarna Cappuccino Latte | Kawa Specialty: Nie
ZESTAW - Kawa ziarnista Trip Coffee Kolumbia 1kg + kubek termiczny;Kawa ziarnista Trip Coffee Kolumbia 1 kg w zestawie z kubkiem termicznym Kambukka Olympus 300 ml. Kambukka Olympus to szczelny kubek, dzięki któremu gorącą kawę lub zimny napój zabierzesz ze sobą na wycieczkę, lub do pracy.;204.98;TRIP COFFEE;5.00;1;Dostępne wersje: Kolumbia | Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Opakowanie: 1000g | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Crema: Trwała | Wyczuwalne smaki: Czekolada deserowa Orzechy Czerwone owoce | Intensywność smaku: Średnia | Gorycz: Delikatna | Kwasowość: Mocna | Słodycz: Mocna | Pochodzenie ziaren: Kolumbia | Polecana do: Espresso Kawa czarna Cappuccino Latte | Kawa Specialty: Nie
ZESTAW - Kawa ziarnista Trip Coffee Etiopia 1kg + kubek termiczny;Kawa ziarnista Trip Coffee Etiopia 1 kg w zestawie z kubkiem termicznym Kambukka Olympus 300 ml. Kambukka Olympus to szczelny kubek, dzięki któremu gorącą kawę lub zimny napój zabierzesz ze sobą na wycieczkę, lub do pracy.;234.98;TRIP COFFEE;5.00;1;Dostępne wersje: Etiopia | Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Opakowanie: 1000g | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Crema: Trwała | Wyczuwalne smaki: Brzoskwinie Herbata Earl Grey Kwiaty | Intensywność smaku: Średnia | Gorycz: Delikatna | Kwasowość: Mocna | Słodycz: Średnia | Pochodzenie ziaren: Etiopia | Polecana do: Espresso Kawa czarna Cappuccino Latte | Kawa Specialty: Nie
Kawa ziarnista Costa Coffee Signature Blend 1kg;Klasyczna, średnio palona mieszanka ziaren arabiki i robusty, która daje przyjemnie słodką kawę. Costa Coffee Signature Blend zachwyca karmelowo-orzechowym posmakiem i sprawdzi się do parzenia w ekspresach.;54.99;COSTA COFFEE;kwi.96;286;Skład: Arabika, Robusta | Stopień palenia: Średni | Zawartość kofeiny: Średnia | Palarnia: Anglia | Przeznaczenie : Do biura Do domu Do ekspresu automatycznego Do ekspresu kolbowego | Polecana do: Cappuccino Espresso Kawa czarna Latte | Blend czy Single: Blend / Mieszanki | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Intensywność smaku: Średnia | Wyczuwalne smaki: Orzechy Karmel Orzechowe ciasteczka | Crema: Trwała | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Ekspres przelewowy French Press Kawiarka Tradycyjny | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Waga: 1000 | Kawa Specialty: Nie
Kawa ziarnista Costa Coffee Bright Latin Blend 1kg;Costa Coffee Bright Latin Blend to mieszanka wysokogatunkowej arabiki pochodzącej z Ameryki Południowej. Jest to kawa ziarnista, która posiada słodki smak i może być przygotowywana w formie espresso oraz cappuccino.;62.99;COSTA COFFEE;kwi.95;258;Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Palarnia: Anglia | Przeznaczenie : Do biura Do domu Do ekspresu automatycznego Do ekspresu kolbowego | Polecana do: Espresso Kawa czarna Latte Cappuccino | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Ameryka Południowa | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Intensywność smaku: Średnia | Wyczuwalne smaki: Czekolada Karmel Owoce cytrusowe | Crema: Trwała | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Ekspres przelewowy French Press Kawiarka Tradycyjny | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Kawa Specialty: Nie
Kawa ziarnista HAYB Yellow Espresso Blend 1kg;Średnio palona mieszanka ziaren arabiki z Brazylii i Gwatemali, która jest przeznaczona do ciśnieniowych metod parzenia. HAYB Yellow Espresso Blend posiada słodki smak z wyczuwalną nutą orzechów, czekolady i suszonych owoców.;129.00;HAYB SPECIALITY COFFEE;kwi.82;45;Palarnia: Polska | Przeznaczenie : Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki Do biura Do domu Do kawiarni | Rodzaj: Kawa ziarnista | Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Opakowanie: 1000g | Polecana do: Espresso Kawa czarna | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Brazylia Gwatemala | Słodycz: Delikatna | Kwasowość: Średnia | Gorycz: Delikatna | Intensywność smaku: Średnia | Wyczuwalne smaki: Czekolada Suszone owoce Orzechy | Crema: Gęsta | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Ekspres przelewowy French Press Kawiarka Tradycyjny
Kawa ziarnista Paloma Brazylia San Rafael 1kg;Średnio palona brazylijska arabika Single Origin przeznaczona do przygotowania espresso. Paloma Brazylia San Rafael posiada wyraźnie słodki smak z nutami kakao, ciemnej czekolady i migdałów.;136.00;PALOMA;kwi.95;21;Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do biura Do domu Do kawiarni Do ekspresu automatycznego Do ekspresu kolbowego | Opakowanie: 1000g | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Ekspres przelewowy French Press Kawiarka Tradycyjny | Crema: Trwała | Wyczuwalne smaki: Kakao Ciemna czekolada Migdały | Intensywność smaku: Średnia | Gorycz: Delikatna | Kwasowość: Delikatna | Słodycz: Mocna | Pochodzenie ziaren: Brazylia | Blend czy Single: Single / Jednorodne | Polecana do: Espresso Kawa czarna | Kawa Specialty: Nie
Kawa ziarnista Paloma Kolumbia Golden Huila 1kg;Średnio palona kolumbijska arabika przeznaczona do przygotowania espresso w ekspresach ciśnieniowych. Paloma Kolumbia Golden Huila posiada słodki smak z nutami ciemnej czekolady, cytryny oraz cukru trzcinowego.;136.00;PALOMA;kwi.88;8;Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do biura Do domu Do kawiarni Do ekspresu automatycznego Do ekspresu kolbowego | Opakowanie: 1000g | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Ekspres przelewowy French Press Kawiarka Tradycyjny | Crema: Trwała | Wyczuwalne smaki: Ciemna czekolada Cukier trzcinowy Cytryna | Intensywność smaku: Średnia | Gorycz: Delikatna | Kwasowość: Delikatna | Słodycz: Mocna | Pochodzenie ziaren: Kolumbia | Blend czy Single: Single / Jednorodne | Polecana do: Espresso Kawa czarna | Kawa Specialty: Tak
ZESTAW - Kawa ziarnista Costa Coffee Signature Blend zestaw 2x1kg + Costa Coffee Bright Blend 200g;Klasyczna, średnio palona mieszanka ziaren arabiki i robusty, która daje przyjemnie słodką kawę. Costa Coffee Signature Blend zachwyca karmelowo-orzechowym posmakiem i sprawdzi się do parzenia w ekspresach.;124.13;COSTA COFFEE;5.00;8;Skład: Arabika, Robusta | Stopień palenia: Średni | Zawartość kofeiny: Średnia | Palarnia: Anglia | Przeznaczenie : Do biura Do domu Do ekspresu automatycznego Do ekspresu kolbowego | Polecana do: Cappuccino Espresso Kawa czarna Latte | Blend czy Single: Blend / Mieszanki | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Intensywność smaku: Średnia | Wyczuwalne smaki: Orzechy Karmel Orzechowe ciasteczka | Crema: Trwała | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Ekspres przelewowy French Press Kawiarka Tradycyjny | Rodzaj: Kawa ziarnista | Opakowanie: 2200 | Waga: 1000 | Kawa Specialty: Nie
ZESTAW - COFFEE PLANT Sweet Brazil Shot 250g + Waga Timemore Mini Espresso;Waga Timemore Mini espresso w zestawie z kawą ziarnistą COFFEE PLANT Sweet Brazil Shot 250g.;245.51;COFFEE PLANT;0.00;Brak opinii;Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do biura Do domu Do kawiarni Do ekspresu automatycznego Do ekspresu kolbowego | Opakowanie: 250g | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Crema: Trwała | Wyczuwalne smaki: Orzechy Truskawki Miód Czekolada | Intensywność smaku: Średnia | Gorycz: Delikatna | Kwasowość: Delikatna | Słodycz: Mocna | Pochodzenie ziaren: Brazylia | Blend czy Single: Blend / Mieszanki | Polecana do: Espresso Kawa czarna
Kawa ziarnista Roastains Kolumbia Flying Buddy ESPRESSO 1kg;Średnio palona kolumbijska arabika przeznaczona do ciśnieniowych metod parzenia. Roastains Kolumbia Flying Buddy posiada słodki smak, w którym wyczujemy nuty czekolady, migdałów i śliwki.;116.00;ROASTAINS;kwi.80;5;Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do biura Do domu Do kawiarni Do ekspresu automatycznego Do ekspresu kolbowego | Opakowanie: 1000g | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Crema: Trwała | Wyczuwalne smaki: Migdały Śliwka Limonka Czekolada | Intensywność smaku: Mocna | Gorycz: Delikatna | Kwasowość: Średnia | Słodycz: Mocna | Pochodzenie ziaren: Kolumbia | Blend czy Single: Single / Jednorodne | Polecana do: Espresso Kawa czarna | Kawa Specialty: Tak
Kawa ziarnista Lucaffe Blucaffe 700g;Wyjątkowa i prestiżowa mieszanka ziaren Arabiki pochodzących z upraw na Jamaice i Robusty, czyni tą kawę klejnotem wśród kolekcji Lucaffe. Charakteryzuje się aksamitnym smakiem o delikatnie wyczuwalnej nucie czekolady. Kawa idealna dla koneserów espresso.;234.99;LUCAFFE;kwi.89;28;Zawartość kofeiny: Niska | Skład: 90% Arabika, 10% Robusta | Stopień palenia: Średni | Rodzaj: Kawa ziarnista | Przeznaczenie : Do ekspresu kolbowego Do ekspresu automatycznego | Polecana do: Cappuccino Espresso Kawa czarna Latte | Blend czy Single: Blend / Mieszanki | Kwasowość: Delikatna | Słodycz: Średnia | Intensywność smaku: Średnia | Wyczuwalne smaki: Czekolada | Crema: Gęsta | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Ekspres przelewowy French Press Kawiarka Tradycyjny | Palarnia: Włochy | Opakowanie: 700g | Kawa Specialty: Nie
ZESTAW Kawa ziarnista Pellini Top 1kg + Etno Cafe Yirgacheffe 1kg;Zestaw składający się ze słynnej włoskiej mieszanki Pellini Top i kawy z polskiej palarni Etno Cafe. Kawy znajdujące się w zestawie doskonale sprawdzą się do przygotowania espresso i kaw mlecznych.;225.00;PELLINI;5.00;1;Rodzaj: Kawa ziarnista | Przeznaczenie : Do ekspresu automatycznego Do ekspresu kolbowego Do biura | Palarnia: Włochy Polska | Polecana do: Espresso Kawa czarna | Blend czy Single: Blend / Mieszanki | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Ekspres przelewowy French Press Kawiarka Tradycyjny | Opakowanie: 2000g | Kawa Specialty: Nie
